age,fnlwgt,education,education_num,capital_gain,capital_loss,hours_per_week,income
30,151989,Assoc-voc,11,0,0,40,0
56,101128,Assoc-acdm,12,0,0,25,0
31,156464,Bachelors,13,0,0,25,0
33,117963,Bachelors,13,0,0,40,1
26,192262,HS-grad,9,0,0,40,0
33,111363,Bachelors,13,0,0,40,1
46,329752,11th,7,0,0,30,0
59,372020,Bachelors,13,0,0,40,1
38,95432,HS-grad,9,0,0,40,1
65,161400,11th,7,0,0,40,0
40,96129,Assoc-voc,11,0,0,40,1
42,111949,HS-grad,9,0,0,35,0
26,117125,9th,5,0,0,40,0
36,348022,10th,6,0,0,24,0
62,270092,Masters,14,0,0,40,1
43,180609,Bachelors,13,0,0,45,0
22,410439,HS-grad,9,0,0,55,0
28,92262,HS-grad,9,0,0,40,0
56,183081,Some-college,10,0,0,45,0
22,362589,Assoc-acdm,12,0,0,15,0
57,212448,Bachelors,13,0,0,45,1
39,481060,HS-grad,9,0,0,40,0
26,185885,Some-college,10,0,0,15,0
17,89821,11th,7,0,0,10,0
40,184018,Assoc-voc,11,0,0,38,1
45,256649,HS-grad,9,0,0,40,0
44,160323,HS-grad,9,0,0,40,0
20,350845,Some-college,10,0,0,10,0
33,267404,HS-grad,9,0,0,40,0
23,35633,Some-college,10,0,0,40,0
46,80914,Masters,14,0,0,30,0
38,172927,HS-grad,9,0,0,50,0
54,174319,HS-grad,9,0,0,40,0
25,344991,Some-college,10,0,0,40,0
46,108699,Some-college,10,0,0,40,0
36,117312,Some-college,10,0,0,40,0
23,396099,HS-grad,9,0,0,25,0
29,134152,HS-grad,9,0,0,40,0
19,25429,Some-college,10,0,0,16,0
19,232392,HS-grad,9,0,0,40,0
35,220098,HS-grad,9,0,0,40,1
27,301302,Bachelors,13,0,0,50,0
46,277946,Assoc-acdm,12,0,0,40,0
34,196164,HS-grad,9,0,0,35,0
44,115562,Some-college,10,0,0,40,0
45,96975,Some-college,10,0,0,40,0
20,137300,HS-grad,9,0,0,35,0
25,86872,Bachelors,13,0,0,55,1
52,132178,Bachelors,13,0,0,50,1
20,416103,Some-college,10,0,0,40,0
28,108574,Some-college,10,0,0,40,0
50,288353,Bachelors,13,0,0,40,1
34,227689,Assoc-voc,11,0,0,64,0
28,110145,HS-grad,9,0,0,40,0
46,317253,HS-grad,9,0,0,25,0
32,364657,Some-college,10,0,0,50,0
41,42346,Some-college,10,0,0,24,0
24,241951,HS-grad,9,0,0,40,0
33,118500,Some-college,10,0,0,40,0
31,1033222,Some-college,10,0,0,40,0
35,92440,12th,8,0,0,50,1
52,190762,1st-4th,2,0,0,40,0
30,426017,11th,7,0,0,19,0
34,243867,11th,7,0,0,40,0
34,240283,HS-grad,9,0,0,40,0
20,61777,Some-college,10,0,0,30,0
32,92003,Bachelors,13,0,0,40,1
29,188401,HS-grad,9,0,0,40,0
33,228528,10th,6,0,0,35,0
25,133373,HS-grad,9,0,0,60,0
23,204653,HS-grad,9,0,0,72,0
63,222289,HS-grad,9,0,0,40,1
47,287480,Masters,14,0,0,40,0
80,107762,HS-grad,9,0,0,24,0
17,202521,11th,7,0,0,40,0
30,29662,Assoc-acdm,12,0,0,25,1
33,208405,Masters,14,0,0,50,1
34,117018,Some-college,10,0,0,40,0
23,81281,Some-college,10,0,0,40,0
42,340148,Some-college,10,0,0,40,0
29,363425,Bachelors,13,0,0,40,0
45,45857,HS-grad,9,0,0,28,0
24,191073,HS-grad,9,0,0,40,0
44,116632,Some-college,10,0,0,40,1
27,405855,9th,5,0,0,40,0
20,298227,Some-college,10,0,0,35,0
44,290521,HS-grad,9,0,0,40,0
51,56915,HS-grad,9,0,0,40,0
20,146538,HS-grad,9,0,0,40,0
17,258872,11th,7,0,0,5,0
19,206399,HS-grad,9,0,0,40,0
45,197332,Some-college,10,0,0,55,1
60,245062,HS-grad,9,0,0,40,1
42,197583,Assoc-acdm,12,0,0,40,1
44,234885,HS-grad,9,0,0,40,1
40,72887,Assoc-voc,11,0,0,40,1
30,180374,HS-grad,9,0,0,40,0
38,351299,Some-college,10,0,0,50,0
23,54012,HS-grad,9,0,0,60,0
32,115745,Some-college,10,0,0,40,0
44,116632,Assoc-acdm,12,0,0,40,0
54,288825,HS-grad,9,0,0,40,0
32,132601,Bachelors,13,0,0,50,0
50,193374,1st-4th,2,0,0,40,0
24,170070,Bachelors,13,0,0,20,0
37,126708,HS-grad,9,0,0,60,0
52,35598,HS-grad,9,0,0,40,0
38,33983,Some-college,10,0,0,40,0
30,118551,Bachelors,13,0,0,16,1
60,201965,Some-college,10,0,0,40,1
22,139883,Some-college,10,0,0,40,0
35,285020,HS-grad,9,0,0,40,0
30,303990,HS-grad,9,0,0,60,0
67,49401,Assoc-voc,11,0,0,24,0
46,279196,Bachelors,13,0,0,40,0
17,211870,9th,5,0,0,6,0
22,281432,Some-college,10,0,0,30,0
27,161155,10th,6,0,0,40,0
23,197904,HS-grad,9,0,0,35,0
33,111746,Assoc-acdm,12,0,0,45,0
43,170721,Some-college,10,0,0,20,0
28,70100,Bachelors,13,0,0,20,0
41,193626,HS-grad,9,0,0,40,0
25,189775,Some-college,10,0,0,20,0
63,401531,1st-4th,2,0,0,35,0
59,286967,HS-grad,9,0,0,45,0
45,164427,Bachelors,13,0,0,40,0
40,347934,HS-grad,9,0,0,35,0
46,371373,HS-grad,9,0,0,40,0
35,32220,Assoc-acdm,12,0,0,60,0
34,187251,HS-grad,9,0,0,25,0
33,178107,Bachelors,13,0,0,20,0
41,343121,HS-grad,9,0,0,36,0
20,262749,Some-college,10,0,0,40,0
23,403107,5th-6th,3,0,0,40,0
26,64293,Some-college,10,0,0,35,0
72,303588,HS-grad,9,0,0,20,0
23,324960,HS-grad,9,0,0,40,0
62,114060,HS-grad,9,0,0,40,0
52,48925,Some-college,10,0,0,40,0
58,180980,Some-college,10,0,0,42,0
25,181054,Bachelors,13,0,0,40,0
24,388093,Bachelors,13,0,0,40,0
19,249609,Some-college,10,0,0,8,0
43,112131,Some-college,10,0,0,40,0
47,543162,HS-grad,9,0,0,40,0
39,91996,HS-grad,9,0,0,40,0
53,251804,5th-6th,3,0,0,30,0
32,37070,Assoc-voc,11,0,0,45,0
34,337587,Some-college,10,0,0,50,1
28,189346,HS-grad,9,0,0,45,0
57,222216,Assoc-voc,11,0,0,38,0
25,267044,Some-college,10,0,0,20,0
20,214635,Some-college,10,0,0,24,0
21,204226,Some-college,10,0,0,35,0
34,108116,Bachelors,13,0,0,50,1
24,248344,Some-college,10,0,0,50,0
37,186035,Some-college,10,0,0,45,1
44,177905,Some-college,10,0,0,58,1
28,85812,Some-college,10,0,0,40,0
42,221172,Bachelors,13,0,0,40,1
74,99183,Some-college,10,0,0,9,0
38,190387,HS-grad,9,0,0,50,0
44,202692,Masters,14,0,0,40,0
44,109339,11th,7,0,0,46,0
26,108658,HS-grad,9,0,0,40,0
36,197202,HS-grad,9,0,0,40,0
41,101739,Assoc-acdm,12,0,0,50,1
39,207853,12th,8,0,0,50,0
57,190942,1st-4th,2,0,0,30,0
29,102345,Assoc-voc,11,0,0,40,0
31,41493,Bachelors,13,0,0,45,0
34,190027,HS-grad,9,0,0,40,0
44,210525,Some-college,10,0,0,40,0
29,133937,Doctorate,16,0,0,40,0
30,237903,Some-college,10,0,0,40,0
27,163862,HS-grad,9,0,0,40,0
27,201872,Some-college,10,0,0,50,0
32,84179,HS-grad,9,0,0,45,0
58,51662,10th,6,0,0,8,0
35,233327,Some-college,10,0,0,40,0
21,259510,HS-grad,9,0,0,36,0
28,184831,Some-college,10,0,0,40,0
46,245724,Some-college,10,0,0,50,0
36,27053,HS-grad,9,0,0,40,0
72,205343,11th,7,0,0,40,0
35,229328,HS-grad,9,0,0,40,0
33,319560,Assoc-voc,11,0,0,40,1
69,136218,11th,7,0,0,40,0
35,54576,HS-grad,9,0,0,40,0
31,323069,HS-grad,9,0,0,20,0
34,148291,HS-grad,9,0,0,32,0
30,152453,11th,7,0,0,40,0
28,114053,Bachelors,13,0,0,55,0
54,212960,Bachelors,13,0,0,35,1
47,264052,Some-college,10,0,0,50,1
24,82804,HS-grad,9,0,0,40,0
52,334273,Bachelors,13,0,0,60,1
20,27337,HS-grad,9,0,0,48,0
45,433665,7th-8th,4,0,0,40,0
29,110663,HS-grad,9,0,0,35,0
47,87490,Masters,14,0,0,42,0
24,354351,HS-grad,9,0,0,40,0
51,95469,HS-grad,9,0,0,40,0
17,242718,11th,7,0,0,12,0
27,158156,Doctorate,16,0,0,70,0
29,350162,Bachelors,13,0,0,40,1
18,165532,12th,8,0,0,25,0
36,28738,Assoc-acdm,12,0,0,35,0
58,283635,Bachelors,13,0,0,40,0
26,86646,Some-college,10,0,0,45,0
65,195733,Some-college,10,0,0,30,1
57,69884,HS-grad,9,0,0,40,1
59,199713,HS-grad,9,0,0,40,0
27,181659,HS-grad,9,0,0,40,0
31,340939,Bachelors,13,0,0,40,0
21,197747,Some-college,10,0,0,24,0
29,34292,Some-college,10,0,0,60,0
18,156764,11th,7,0,0,40,0
57,103948,Bachelors,13,0,0,80,0
42,137390,HS-grad,9,0,0,40,0
55,105138,HS-grad,9,0,0,40,0
60,39352,7th-8th,4,0,0,48,1
23,117789,Bachelors,13,0,0,40,0
27,267147,HS-grad,9,0,0,40,0
23,99399,Some-college,10,0,0,25,0
49,136455,Bachelors,13,0,0,45,0
32,239824,Bachelors,13,0,0,40,0
19,217039,Some-college,10,0,0,28,0
60,51290,7th-8th,4,0,0,40,0
42,175674,9th,5,0,0,40,0
35,194404,Assoc-acdm,12,0,0,40,0
48,45612,HS-grad,9,0,0,37,0
51,410114,Masters,14,0,0,40,1
29,182521,HS-grad,9,0,0,40,0
36,339772,HS-grad,9,0,0,40,0
17,169658,10th,6,0,0,21,0
24,247564,HS-grad,9,0,0,40,0
24,249909,HS-grad,9,0,0,50,0
27,109881,Bachelors,13,0,0,20,0
39,207824,HS-grad,9,0,0,60,0
30,369027,HS-grad,9,0,0,45,0
50,114117,HS-grad,9,0,0,32,0
52,51048,Bachelors,13,0,0,55,0
23,190483,Bachelors,13,0,0,20,0
45,462440,11th,7,0,0,20,0
65,109351,9th,5,0,0,24,0
29,34383,Assoc-voc,11,0,0,55,0
47,241832,9th,5,0,0,40,0
30,124187,HS-grad,9,0,0,60,0
34,153614,HS-grad,9,0,0,45,1
38,267556,HS-grad,9,0,0,64,0
33,205469,Some-college,10,0,0,40,1
49,268090,Bachelors,13,0,0,26,1
47,165039,Some-college,10,0,0,40,0
49,120451,10th,6,0,0,40,0
30,103649,Bachelors,13,0,0,40,1
58,35723,HS-grad,9,0,0,60,0
19,262601,HS-grad,9,0,0,14,0
21,226181,Bachelors,13,0,0,40,0
47,248145,5th-6th,3,0,0,50,0
52,289436,Doctorate,16,0,0,60,1
26,75654,HS-grad,9,0,0,55,0
60,199378,HS-grad,9,0,0,40,0
21,160968,Some-college,10,0,0,40,0
31,55849,Some-college,10,0,0,45,0
50,195322,Doctorate,16,0,0,40,1
31,402089,HS-grad,9,0,0,40,0
71,78277,HS-grad,9,0,0,15,0
58,158611,HS-grad,9,0,0,50,0
30,169496,Bachelors,13,0,0,40,1
20,130959,Some-college,10,0,0,20,0
35,292472,Doctorate,16,0,0,40,1
38,143774,Some-college,10,0,0,45,0
27,288341,HS-grad,9,0,0,32,0
29,71592,Some-college,10,0,0,40,0
34,106742,HS-grad,9,0,0,45,0
44,219288,7th-8th,4,0,0,35,0
43,174524,HS-grad,9,0,0,40,1
44,335183,12th,8,0,0,40,1
35,261293,Masters,14,0,0,60,0
27,111900,Some-college,10,0,0,40,0
43,194360,Masters,14,0,0,38,0
20,81145,Some-college,10,0,0,25,0
42,247019,HS-grad,9,0,0,40,1
48,110457,Some-college,10,0,0,40,0
17,80077,11th,7,0,0,20,0
17,368700,11th,7,0,0,10,0
33,182556,Bachelors,13,0,0,40,1
50,219420,HS-grad,9,0,0,50,1
17,102726,12th,8,0,0,16,0
32,226267,Some-college,10,0,0,40,0
31,125457,HS-grad,9,0,0,45,0
58,204021,HS-grad,9,0,0,50,0
29,92262,HS-grad,9,0,0,48,0
37,161141,Assoc-voc,11,0,0,40,1
34,190290,HS-grad,9,0,0,40,1
23,430828,Some-college,10,0,0,40,0
18,59342,11th,7,0,0,5,0
34,136721,HS-grad,9,0,0,40,0
66,149422,7th-8th,4,0,0,4,0
45,86644,Bachelors,13,0,0,55,0
41,195124,Masters,14,0,0,35,0
26,167350,HS-grad,9,0,0,30,0
54,113000,Some-college,10,0,0,40,0
24,140027,Some-college,10,0,0,45,0
42,262425,Some-college,10,0,0,50,0
20,316702,Some-college,10,0,0,20,0
23,335453,Bachelors,13,0,0,20,0
25,202480,Assoc-acdm,12,0,0,45,0
35,203628,Masters,14,0,0,60,1
30,189620,Bachelors,13,0,0,40,0
19,475028,HS-grad,9,0,0,20,0
36,110866,Bachelors,13,0,0,50,0
21,163870,Some-college,10,0,0,30,0
31,80145,Some-college,10,0,0,40,0
44,63042,Bachelors,13,0,0,50,1
40,229148,12th,8,0,0,40,0
45,242552,Some-college,10,0,0,40,0
60,177665,HS-grad,9,0,0,35,0
18,208103,11th,7,0,0,25,0
28,296450,Bachelors,13,0,0,40,0
36,70282,Some-college,10,0,0,40,0
36,271767,Bachelors,13,0,0,40,0
36,382635,Bachelors,13,0,0,35,0
31,295697,HS-grad,9,0,0,40,0
33,194141,HS-grad,9,0,0,40,0
19,378418,HS-grad,9,0,0,40,0
22,214399,Some-college,10,0,0,15,0
34,217460,Bachelors,13,0,0,45,1
33,182556,HS-grad,9,0,0,40,0
50,50459,HS-grad,9,0,0,42,1
43,177937,Bachelors,13,0,0,40,1
44,111502,HS-grad,9,0,0,40,0
20,299047,Some-college,10,0,0,20,0
31,223212,HS-grad,9,0,0,40,0
23,352139,Some-college,10,0,0,24,0
55,173093,Some-college,10,0,0,40,0
25,332702,Assoc-voc,11,0,0,15,0
45,51164,Some-college,10,0,0,40,0
36,131414,Some-college,10,0,0,36,0
43,260960,Bachelors,13,0,0,50,0
42,279914,Bachelors,13,0,0,40,1
19,192453,Some-college,10,0,0,25,0
55,200939,HS-grad,9,0,0,72,0
26,112847,Assoc-voc,11,0,0,40,0
17,316929,12th,8,0,0,20,0
42,126319,Bachelors,13,0,0,40,1
32,267736,Some-college,10,0,0,40,0
29,267034,11th,7,0,0,40,0
46,193047,Bachelors,13,0,0,37,0
22,223515,Bachelors,13,0,0,20,0
58,87510,10th,6,0,0,40,0
23,145111,HS-grad,9,0,0,50,0
39,48093,HS-grad,9,0,0,40,0
27,31757,Assoc-voc,11,0,0,38,0
54,285854,HS-grad,9,0,0,40,1
33,120064,Bachelors,13,0,0,45,0
46,167381,HS-grad,9,0,0,40,1
37,103408,HS-grad,9,0,0,40,0
36,101460,HS-grad,9,0,0,18,0
59,420537,HS-grad,9,0,0,38,1
34,119411,HS-grad,9,0,0,40,0
53,128272,Doctorate,16,0,0,70,1
51,386773,Bachelors,13,0,0,55,1
32,283268,10th,6,0,0,42,0
31,301526,Some-college,10,0,0,40,0
22,151790,Some-college,10,0,0,30,0
47,106252,Bachelors,13,0,0,50,0
32,188557,HS-grad,9,0,0,40,0
26,171114,Some-college,10,0,0,38,0
37,327323,5th-6th,3,0,0,32,0
31,244147,HS-grad,9,0,0,55,0
37,280282,Assoc-voc,11,0,0,24,1
55,116442,HS-grad,9,0,0,38,0
23,282579,Assoc-voc,11,0,0,56,0
36,51838,Some-college,10,0,0,40,0
34,73585,Masters,14,0,0,40,0
43,226902,Bachelors,13,0,0,50,1
54,279129,Some-college,10,0,0,40,0
43,146908,Some-college,10,0,0,40,0
40,130760,Assoc-voc,11,0,0,50,1
41,49572,Some-college,10,0,0,60,0
40,237601,Bachelors,13,0,0,55,1
42,169628,Some-college,10,0,0,38,0
18,231193,12th,8,0,0,30,0
59,192130,HS-grad,9,0,0,16,0
48,102102,Assoc-voc,11,0,0,50,1
41,32185,Bachelors,13,0,0,40,0
18,196061,Some-college,10,0,0,33,0
60,31577,HS-grad,9,0,0,60,1
22,162343,Some-college,10,0,0,20,0
61,128831,HS-grad,9,0,0,40,0
25,316688,HS-grad,9,0,0,40,0
46,90758,Masters,14,0,0,35,1
43,154538,Assoc-acdm,12,0,0,40,0
68,315859,11th,7,0,0,20,0
31,51471,HS-grad,9,0,0,38,0
17,193830,11th,7,0,0,20,0
50,23780,Masters,14,0,0,40,0
64,270333,Bachelors,13,0,0,40,1
20,138768,HS-grad,9,0,0,30,0
30,191571,HS-grad,9,0,0,36,0
22,219941,Some-college,10,0,0,40,0
43,94113,Some-college,10,0,0,45,0
22,137510,Some-college,10,0,0,40,0
17,32607,10th,6,0,0,20,0
47,93208,HS-grad,9,0,0,75,0
41,254440,Assoc-voc,11,0,0,60,0
56,186556,Some-college,10,0,0,50,1
64,169871,HS-grad,9,0,0,45,0
47,191277,HS-grad,9,0,0,50,1
48,167159,Assoc-voc,11,0,0,40,0
31,171871,Masters,14,0,0,46,0
29,154411,Assoc-voc,11,0,0,40,0
30,129227,HS-grad,9,0,0,40,0
62,174355,HS-grad,9,0,0,40,0
39,680390,HS-grad,9,0,0,24,0
43,233130,Some-college,10,0,0,25,0
24,165474,Bachelors,13,0,0,40,0
42,257780,11th,7,0,0,15,0
26,280093,Some-college,10,0,0,40,0
73,177387,HS-grad,9,0,0,40,0
72,28929,11th,7,0,0,24,0
55,105304,HS-grad,9,0,0,40,0
25,499233,HS-grad,9,0,0,40,0
41,180572,Bachelors,13,0,0,50,1
24,321435,Bachelors,13,0,0,50,0
63,86108,HS-grad,9,0,0,6,0
17,198124,11th,7,0,0,20,0
35,135162,Some-college,10,0,0,50,0
51,146813,Some-college,10,0,0,40,1
62,291175,Bachelors,13,0,0,48,0
43,102895,Some-college,10,0,0,40,0
40,33274,HS-grad,9,0,0,50,0
37,86551,Bachelors,13,0,0,45,1
39,138192,Bachelors,13,0,0,40,0
31,118966,HS-grad,9,0,0,18,0
61,99784,Masters,14,0,0,40,1
26,90980,Assoc-voc,11,0,0,55,0
46,177407,HS-grad,9,0,0,50,0
26,96467,Bachelors,13,0,0,40,0
48,327886,Doctorate,16,0,0,50,1
34,111567,HS-grad,9,0,0,40,0
34,166545,HS-grad,9,0,0,40,0
59,142182,HS-grad,9,0,0,40,1
34,188798,Bachelors,13,0,0,40,0
49,38563,Bachelors,13,0,0,56,1
18,216284,11th,7,0,0,20,0
43,191547,HS-grad,9,0,0,40,0
48,285335,11th,7,0,0,50,0
28,142712,Some-college,10,0,0,70,0
33,80945,HS-grad,9,0,0,40,0
24,309055,Some-college,10,0,0,15,0
21,62339,10th,6,0,0,40,0
17,368700,11th,7,0,0,28,0
39,176186,Some-college,10,0,0,50,1
29,266855,Bachelors,13,0,0,40,0
44,48087,Bachelors,13,0,0,40,1
24,121313,Some-college,10,0,0,50,0
55,282753,5th-6th,3,0,0,25,0
41,194636,Bachelors,13,0,0,60,1
23,153044,HS-grad,9,0,0,7,0
38,411797,Assoc-voc,11,0,0,40,0
39,117683,HS-grad,9,0,0,40,1
19,376540,HS-grad,9,0,0,30,0
49,72393,9th,5,0,0,40,0
32,270335,Bachelors,13,0,0,40,1
27,96226,HS-grad,9,0,0,70,0
38,95336,Bachelors,13,0,0,50,1
33,258498,Some-college,10,0,0,60,0
63,149698,Some-college,10,0,0,15,0
